Crop,Season,State,Area,Production,Annual_Rainfall
Potato,Whole Year,Meghalaya,17712.0,162445,High
Rapeseed &Mustard,Rabi,Meghalaya,7160.0,4872,High
Rice,Autumn,Meghalaya,32560.0,41798,High
Rice,Summer,Meghalaya,12777.0,46943,High
Rice,Winter,Meghalaya,62825.0,115388,High
Sesamum,Kharif,Meghalaya,1590.0,853,High
Small millets,Kharif,Meghalaya,2362.0,1889,High
Sugarcane,Whole Year,Meghalaya,76.0,206,High
Sweet potato,Kharif,Meghalaya,4398.0,14053,High
Tapioca,Kharif,Meghalaya,4210.0,21152,High
Tobacco,Rabi,Meghalaya,635.0,427,High
Wheat,Rabi,Meghalaya,405.0,718,High
Arecanut,Whole Year,Tamil Nadu,5456.0,10437,Low
Arhar/Tur,Whole Year,Tamil Nadu,26558.0,20274,Low
Bajra,Whole Year,Tamil Nadu,54427.0,82652,Low
Banana,Whole Year,Tamil Nadu,113681.0,4887841,Low
Black pepper,Whole Year,Tamil Nadu,2790.0,643,Low
Cardamom,Whole Year,Tamil Nadu,3650.0,330,Low
Cashewnut,Whole Year,Tamil Nadu,99043.0,49550,Low
Castor seed,Whole Year,Tamil Nadu,4896.0,1521,Low
Coriander,Whole Year,Tamil Nadu,15977.0,6315,Low
Cotton(lint),Whole Year,Tamil Nadu,104095.0,225448,Low
Dry chillies,Whole Year,Tamil Nadu,58476.0,31230,Low
Garlic,Whole Year,Tamil Nadu,330.0,1954,Low
Ginger,Whole Year,Tamil Nadu,864.0,13867,Low
Gram,Whole Year,Tamil Nadu,7432.0,4542,Low
Groundnut,Whole Year,Tamil Nadu,413011.0,895718,Low
Horse-gram,Whole Year,Tamil Nadu,47231.0,21816,Low
Jowar,Whole Year,Tamil Nadu,238476.0,221960,Low
Maize,Whole Year,Tamil Nadu,244159.0,1138126,Low
Moong(Green Gram),Whole Year,Tamil Nadu,138138.0,47673,Low
Onion,Whole Year,Tamil Nadu,31024.0,302563,Low
Potato,Whole Year,Tamil Nadu,4611.0,84683,Low
Ragi,Whole Year,Tamil Nadu,82335.0,160939,Low
Rapeseed &Mustard,Whole Year,Tamil Nadu,262.0,62,Low
Rice,Kharif,Tamil Nadu,1845553.0,5665258,Low
Sesamum,Whole Year,Tamil Nadu,62677.0,29021,Low
Small millets,Kharif,Tamil Nadu,33141.0,31244,Low
Sugarcane,Whole Year,Tamil Nadu,293329.0,29758209,Low
Sunflower,Whole Year,Tamil Nadu,14268.0,18975,Low
Sweet potato,Whole Year,Tamil Nadu,778.0,11381,Low
Tapioca,Whole Year,Tamil Nadu,118647.0,4089545,Low
Tobacco,Whole Year,Tamil Nadu,7051.0,10741,Low
Turmeric,Whole Year,Tamil Nadu,33366.0,169071,Low
Urad,Whole Year,Tamil Nadu,259722.0,98712,Low
Arecanut,Kharif,Puducherry,60.0,78,Mid
Bajra,Kharif,Puducherry,29.0,68,Mid
Bajra,Summer,Puducherry,5.0,11,Mid
Banana,Kharif,Puducherry,266.0,6368,Mid
Black pepper,Kharif,Puducherry,11.0,6,Mid
Cashewnut,Kharif,Puducherry,173.0,131,Mid
Coconut,Whole Year,Puducherry,2131.0,24464000,Mid
Groundnut,Kharif,Puducherry,25.0,48,Mid
Groundnut,Rabi,Puducherry,312.0,621,Mid
Groundnut,Summer,Puducherry,79.0,147,Mid
Moong(Green Gram),Rabi,Puducherry,15.0,9,Mid
Moong(Green Gram),Summer,Puducherry,1477.0,691,Mid
Other  Rabi pulses,Rabi,Puducherry,23.0,19,Mid
Ragi,Kharif,Puducherry,14.0,29,Mid
Ragi,Summer,Puducherry,8.0,20,Mid
Rice,Kharif,Puducherry,4384.0,12602,Mid
Rice,Rabi,Puducherry,10920.0,26585,Mid
Rice,Summer,Puducherry,4710.0,12773,Mid
Sesamum,Rabi,Puducherry,15.0,12,Mid
Sesamum,Summer,Puducherry,111.0,89,Mid
Sugarcane,Kharif,Puducherry,1765.0,277683,Mid
Tapioca,Kharif,Puducherry,256.0,4783,Mid
Urad,Kharif,Puducherry,22.0,17,Mid
Urad,Rabi,Puducherry,189.0,206,Mid
Urad,Summer,Puducherry,916.0,374,Mid
Arecanut,Rabi,Assam,68947.0,68556,High
Arhar/Tur,Kharif,Assam,7137.0,5098,High
Banana,Whole Year,Assam,47628.0,653502,High
Black pepper,Whole Year,Assam,3041.0,4589,High
Castor seed,Kharif,Assam,978.0,419,High
Cotton(lint),Kharif,Assam,1398.0,650,High
Dry chillies,Whole Year,Assam,18808.0,12237,High
Ginger,Whole Year,Assam,16386.0,112548,High
Gram,Rabi,Assam,1802.0,915,High
Jute,Kharif,Assam,62267.0,625575,High
Linseed,Rabi,Assam,7125.0,3815,High
Maize,Kharif,Assam,19772.0,14110,High
Masoor,Rabi,Assam,23895.0,11820,High
Mesta,Kharif,Assam,4970.0,25950,High
Moong(Green Gram),Rabi,Assam,9022.0,4243,High
Niger seed,Kharif,Assam,7811.0,4020,High
Onion,Whole Year,Assam,6906.0,15408,High
Peas & beans (Pulses),Rabi,Assam,22401.0,13365,High
Potato,Whole Year,Assam,85023.0,657627,High
Rapeseed &Mustard,Rabi,Assam,243815.0,142661,High
Rice,Autumn,Assam,307988.0,355825,High
Rice,Summer,Assam,398785.0,1027575,High
Rice,Winter,Assam,1830682.0,3649129,High
Sesamum,Kharif,Assam,11888.0,6759,High
Small millets,Kharif,Assam,5186.0,2600,High
Sugarcane,Whole Year,Assam,29736.0,1076332,High
Sweet potato,Whole Year,Assam,6186.0,21378,High
Tapioca,Whole Year,Assam,4179.0,19922,High
Tobacco,Whole Year,Assam,490.0,250,High
Turmeric,Whole Year,Assam,14963.0,10623,High
Urad,Rabi,Assam,48796.0,27216,High
Wheat,Rabi,Assam,44772.0,56216,High
Arecanut,Whole Year,Andhra Pradesh,438.0,195,Mid
Arhar/Tur,Kharif,Andhra Pradesh,629980.0,261286,Mid
Arhar/Tur,Rabi,Andhra Pradesh,8123.0,4101,Mid
Bajra,Kharif,Andhra Pradesh,51338.0,84908,Mid
Bajra,Rabi,Andhra Pradesh,15988.0,17254,Mid
Banana,Whole Year,Andhra Pradesh,58876.0,1920403,Mid
Cashewnut,Whole Year,Andhra Pradesh,138101.0,33563,Mid
Castor seed,Kharif,Andhra Pradesh,187721.0,121143,Mid
Coriander,Whole Year,Andhra Pradesh,20313.0,13749,Mid
Cotton(lint),Kharif,Andhra Pradesh,1784237.0,3890277,Mid
Dry chillies,Kharif,Andhra Pradesh,152011.0,491178,Mid
Dry chillies,Rabi,Andhra Pradesh,43460.0,147120,Mid
Garlic,Whole Year,Andhra Pradesh,464.0,978,Mid
Ginger,Whole Year,Andhra Pradesh,2472.0,23054,Mid
Gram,Rabi,Andhra Pradesh,583563.0,719248,Mid
Groundnut,Kharif,Andhra Pradesh,1346582.0,886721,Mid
Groundnut,Rabi,Andhra Pradesh,275423.0,570298,Mid
Horse-gram,Kharif,Andhra Pradesh,6234.0,2985,Mid
Horse-gram,Rabi,Andhra Pradesh,31431.0,13673,Mid
Jowar,Kharif,Andhra Pradesh,114324.0,114330,Mid
Jowar,Rabi,Andhra Pradesh,139993.0,193642,Mid
Linseed,Rabi,Andhra Pradesh,1129.0,258,Mid
Maize,Kharif,Andhra Pradesh,439530.0,1639069,Mid
Maize,Rabi,Andhra Pradesh,303916.0,2313946,Mid
Mesta,Kharif,Andhra Pradesh,25244.0,225961,Mid
Moong(Green Gram),Kharif,Andhra Pradesh,261106.0,121685,Mid
Moong(Green Gram),Rabi,Andhra Pradesh,116941.0,44241,Mid
Niger seed,Kharif,Andhra Pradesh,10007.0,3823,Mid
Onion,Kharif,Andhra Pradesh,25612.0,499564,Mid
Onion,Rabi,Andhra Pradesh,17787.0,360959,Mid
Other  Rabi pulses,Rabi,Andhra Pradesh,5791.0,5023,Mid
Potato,Whole Year,Andhra Pradesh,5953.0,66316,Mid
Ragi,Kharif,Andhra Pradesh,37078.0,42556,Mid
Ragi,Rabi,Andhra Pradesh,5244.0,7725,Mid
Rapeseed &Mustard,Rabi,Andhra Pradesh,6922.0,16777,Mid
Rice,Rabi,Andhra Pradesh,1829516.0,6909447,Mid
Safflower,Rabi,Andhra Pradesh,13090.0,8897,Mid
Sesamum,Kharif,Andhra Pradesh,81800.0,13862,Mid
Sesamum,Rabi,Andhra Pradesh,43175.0,12271,Mid
Small millets,Kharif,Andhra Pradesh,28040.0,26648,Mid
Small millets,Rabi,Andhra Pradesh,1263.0,1262,Mid
Soyabean,Kharif,Andhra Pradesh,127712.0,217682,Mid
Sugarcane,Whole Year,Andhra Pradesh,191729.0,14942455,Mid
Sunflower,Whole Year,Andhra Pradesh,225361.0,156170,Mid
Sweet potato,Whole Year,Andhra Pradesh,850.0,10887,Mid
Tapioca,Whole Year,Andhra Pradesh,12859.0,84686,Mid
Tobacco,Whole Year,Andhra Pradesh,226534.0,748159,Mid
Urad,Kharif,Andhra Pradesh,82317.0,46191,Mid
Urad,Rabi,Andhra Pradesh,381529.0,207272,Mid
Wheat,Rabi,Andhra Pradesh,10085.0,13143,Mid
Arecanut,Whole Year,Karnataka,211265.0,2284410,Mid
Arhar/Tur,Kharif,Karnataka,891525.0,522540,Mid
Bajra,Kharif,Karnataka,307977.0,291109,Mid
Bajra,Rabi,Karnataka,160.0,136,Mid
Bajra,Summer,Karnataka,1090.0,955,Mid
Banana,Whole Year,Karnataka,65767.0,1536239,Mid
Black pepper,Whole Year,Karnataka,21061.0,12717,Mid
Cardamom,Whole Year,Karnataka,19081.0,1550,Mid
Cashewnut,Whole Year,Karnataka,63448.0,46527,Mid
Castor seed,Kharif,Karnataka,19100.0,15991,Mid
Coriander,Whole Year,Karnataka,4348.0,1622,Mid
Cotton(lint),Kharif,Karnataka,418360.0,994710,Mid
Cotton(lint),Rabi,Karnataka,129125.0,155407,Mid
Cowpea(Lobia),Kharif,Karnataka,70151.0,36233,Mid
Cowpea(Lobia),Rabi,Karnataka,27130.0,7166,Mid
Dry chillies,Kharif,Karnataka,99759.0,82155,Mid
Dry chillies,Rabi,Karnataka,6608.0,17951,Mid
Dry chillies,Summer,Karnataka,7482.0,22761,Mid
Garlic,Whole Year,Karnataka,4234.0,5467,Mid
Ginger,Whole Year,Karnataka,46469.0,168165,Mid
Gram,Rabi,Karnataka,959173.0,607377,Mid
Groundnut,Kharif,Karnataka,658739.0,432075,Mid
Groundnut,Rabi,Karnataka,187013.0,168264,Mid
Horse-gram,Kharif,Karnataka,88254.0,50744,Mid
Horse-gram,Rabi,Karnataka,132555.0,80189,Mid
Jowar,Kharif,Karnataka,218192.0,335373,Mid
Jowar,Rabi,Karnataka,1020743.0,999104,Mid
Jowar,Summer,Karnataka,5446.0,11403,Mid
Linseed,Rabi,Karnataka,11358.0,3809,Mid
Maize,Kharif,Karnataka,1139899.0,3908386,Mid
Maize,Rabi,Karnataka,115803.0,321962,Mid
Maize,Summer,Karnataka,30734.0,104275,Mid
Mesta,Whole Year,Karnataka,1907.0,2405,Mid
Moong(Green Gram),Kharif,Karnataka,390821.0,107597,Mid
Moong(Green Gram),Rabi,Karnataka,10263.0,2702,Mid
Niger seed,Kharif,Karnataka,23385.0,7041,Mid
Onion,Kharif,Karnataka,143154.0,893739,Mid
Onion,Rabi,Karnataka,14430.0,98814,Mid
Onion,Summer,Karnataka,4680.0,49792,Mid
Other  Rabi pulses,Rabi,Karnataka,12965.0,4146,Mid
Peas & beans (Pulses),Kharif,Karnataka,4019.0,35992,Mid
Peas & beans (Pulses),Rabi,Karnataka,2140.0,15096,Mid
Peas & beans (Pulses),Summer,Karnataka,1470.0,12493,Mid
Potato,Kharif,Karnataka,32843.0,249472,Mid
Potato,Rabi,Karnataka,5944.0,69194,Mid
Potato,Summer,Karnataka,1437.0,22093,Mid
Ragi,Kharif,Karnataka,733345.0,1409869,Mid
Ragi,Rabi,Karnataka,45898.0,71598,Mid
Ragi,Summer,Karnataka,8675.0,16983,Mid
Rapeseed &Mustard,Rabi,Karnataka,3838.0,1284,Mid
Rice,Kharif,Karnataka,1129304.0,3192746,Mid
Rice,Rabi,Karnataka,49700.0,117501,Mid
Rice,Summer,Karnataka,360062.0,1163725,Mid
Safflower,Rabi,Karnataka,55038.0,48719,Mid
Sannhamp,Whole Year,Karnataka,341.0,85,Mid
Sesamum,Kharif,Karnataka,86724.0,49112,Mid
Small millets,Kharif,Karnataka,24095.0,12082,Mid
Soyabean,Kharif,Karnataka,168075.0,147777,Mid
Sugarcane,Whole Year,Karnataka,436798.0,42276713,Mid
Sunflower,Kharif,Karnataka,193955.0,97869,Mid
Sunflower,Rabi,Karnataka,193178.0,98783,Mid
Sunflower,Summer,Karnataka,22120.0,22405,Mid
Sweet potato,Whole Year,Karnataka,2060.0,16977,Mid
Tapioca,Whole Year,Karnataka,879.0,9712,Mid
Tobacco,Whole Year,Karnataka,125392.0,136982,Mid
Turmeric,Whole Year,Karnataka,14162.0,70158,Mid
Urad,Kharif,Karnataka,118318.0,42990,Mid
Urad,Rabi,Karnataka,8727.0,4079,Mid
Wheat,Rabi,Karnataka,254755.0,300237,Mid
Arecanut,Whole Year,Kerala,99833.5,99909,High
Banana,Whole Year,Kerala,58671.14,483667,High
Black pepper,Whole Year,Kerala,172181.55,45267,High
Cashewnut,Whole Year,Kerala,43847.75,34752,High
Ginger,Whole Year,Kerala,6087.93,33197,High
Rice,Autumn,Kerala,70498.28,170262,High
Rice,Summer,Kerala,51132.63,137465,High
Rice,Winter,Kerala,91555.59,215011,High
Sesamum,Kharif,Kerala,518.81,228,High
Sugarcane,Whole Year,Kerala,2844.91,271845,High
Tapioca,Whole Year,Kerala,72284.1,2408962,High
Turmeric,Whole Year,Kerala,2390.78,6198,High
Arecanut,Whole Year,Meghalaya,14611.0,20501,High
Arhar/Tur,Kharif,Meghalaya,779.0,611,High
Banana,Kharif,Meghalaya,6795.0,79954,High
Black pepper,Whole Year,Meghalaya,889.0,465,High
Cashewnut,Whole Year,Meghalaya,8650.0,15414,High
Castor seed,Kharif,Meghalaya,25.0,12,High
Cotton(lint),Kharif,Meghalaya,6816.0,5571,High
Dry chillies,Whole Year,Meghalaya,1848.0,1415,High
Ginger,Kharif,Meghalaya,9438.0,56622,High
Gram,Rabi,Meghalaya,554.0,344,High
Jute,Kharif,Meghalaya,3881.0,34354,High
Linseed,Rabi,Meghalaya,82.0,39,High
Maize,Kharif,Meghalaya,17276.0,26500,High
Masoor,Rabi,Meghalaya,339.0,280,High
Mesta,Kharif,Meghalaya,4122.0,18231,High
Other  Rabi pulses,Rabi,Meghalaya,873.0,623,High
Peas & beans (Pulses),Rabi,Meghalaya,1035.0,1420,High
Potato,Whole Year,Meghalaya,17685.0,164647,High
Rapeseed &Mustard,Rabi,Meghalaya,7152.0,4859,High
Rice,Autumn,Meghalaya,32596.0,42492,High
Rice,Rabi,Meghalaya,12797.0,47413,High
Rice,Winter,Meghalaya,62892.0,117116,High
Sesamum,Kharif,Meghalaya,1584.0,852,High
Small millets,Rabi,Meghalaya,2231.0,1695,High
Soyabean,Kharif,Meghalaya,1078.0,1186,High
Sugarcane,Whole Year,Meghalaya,68.0,180,High
Sweet potato,Kharif,Meghalaya,4133.0,13241,High
Tapioca,Kharif,Meghalaya,4180.0,21793,High
Tobacco,Rabi,Meghalaya,631.0,420,High
Turmeric,Whole Year,Meghalaya,1928.0,10058,High
Wheat,Rabi,Meghalaya,393.0,704,High
Arecanut,Kharif,Puducherry,60.0,77,Mid
Bajra,Kharif,Puducherry,11.0,29,Mid
Bajra,Summer,Puducherry,20.0,51,Mid
Banana,Kharif,Puducherry,266.0,3263,Mid
Cashewnut,Kharif,Puducherry,159.0,50,Mid
Coconut,Whole Year,Puducherry,2095.0,17313000,Mid
Cotton(lint),Summer,Puducherry,8.0,8,Mid
Groundnut,Kharif,Puducherry,16.0,30,Mid
Groundnut,Rabi,Puducherry,282.0,389,Mid
Groundnut,Summer,Puducherry,21.0,38,Mid
Moong(Green Gram),Summer,Puducherry,1310.0,481,Mid
Other  Rabi pulses,Rabi,Puducherry,20.0,20,Mid
Ragi,Kharif,Puducherry,12.0,33,Mid
Ragi,Summer,Puducherry,10.0,25,Mid
Rice,Kharif,Puducherry,4237.0,12794,Mid
Rice,Rabi,Puducherry,10324.0,23489,Mid
Rice,Summer,Puducherry,2015.0,5831,Mid
Sesamum,Summer,Puducherry,113.0,92,Mid
Sugarcane,Kharif,Puducherry,1949.0,287785,Mid
Tapioca,Kharif,Puducherry,245.0,6064,Mid
Urad,Kharif,Puducherry,15.0,12,Mid
Urad,Rabi,Puducherry,224.0,242,Mid
Urad,Summer,Puducherry,832.0,317,Mid
Arecanut,Rabi,Assam,68699.0,60075,High
Arhar/Tur,Kharif,Assam,5697.0,4467,High
Banana,Whole Year,Assam,47563.0,729102,High
Black pepper,Whole Year,Assam,3647.0,5198,High
Castor seed,Kharif,Assam,1024.0,538,High
Cotton(lint),Kharif,Assam,1230.0,581,High
Dry chillies,Whole Year,Assam,19526.0,12871,High
Ginger,Whole Year,Assam,16338.0,121369,High
Gram,Rabi,Assam,1823.0,955,High
Jute,Kharif,Assam,65560.0,608023,High
Linseed,Rabi,Assam,7037.0,3981,High
Maize,Kharif,Assam,21297.0,17075,High
Masoor,Rabi,Assam,22544.0,11798,High
Mesta,Kharif,Assam,4877.0,27718,High
Moong(Green Gram),Rabi,Assam,11512.0,6347,High
Niger seed,Kharif,Assam,8423.0,4372,High
Onion,Whole Year,Assam,7372.0,22595,High
Peas & beans (Pulses),Rabi,Assam,21151.0,13602,High
Potato,Whole Year,Assam,97816.0,682597,High
Rapeseed &Mustard,Rabi,Assam,247949.0,138647,High
Rice,Autumn,Assam,276486.0,338015,High
Rice,Summer,Assam,393619.0,1080072,High
Rice,Winter,Assam,1875601.0,3297591,High
Sesamum,Kharif,Assam,11801.0,7957,High
Small millets,Kharif,Assam,3991.0,2041,High
Sugarcane,Whole Year,Assam,28404.0,1052514,High
Sweet potato,Whole Year,Assam,6558.0,25769,High
Tapioca,Whole Year,Assam,3875.0,28281,High
Tobacco,Whole Year,Assam,341.0,186,High
Turmeric,Whole Year,Assam,15447.0,13442,High
Urad,Rabi,Assam,53669.0,29832,High
Wheat,Rabi,Assam,40194.0,48592,High
Arecanut,Whole Year,Andhra Pradesh,562.0,275,Low
Arhar/Tur,Kharif,Andhra Pradesh,478657.0,144679,Low
Arhar/Tur,Rabi,Andhra Pradesh,2841.0,1409,Low
Bajra,Kharif,Andhra Pradesh,32415.0,47506,Low
Bajra,Rabi,Andhra Pradesh,10748.0,11138,Low
Banana,Whole Year,Andhra Pradesh,62103.0,2308295,Low
Cashewnut,Whole Year,Andhra Pradesh,137898.0,38894,Low
Castor seed,Kharif,Andhra Pradesh,253280.0,52509,Low
Coriander,Whole Year,Andhra Pradesh,12821.0,7427,Low
Cotton(lint),Kharif,Andhra Pradesh,2062999.0,3181907,Low
Cowpea(Lobia),Kharif,Andhra Pradesh,4718.0,1119,Low
Cowpea(Lobia),Rabi,Andhra Pradesh,15567.0,12408,Low
Dry chillies,Kharif,Andhra Pradesh,201013.0,631557,Low
Dry chillies,Rabi,Andhra Pradesh,47251.0,172647,Low
Garlic,Whole Year,Andhra Pradesh,429.0,930,Low
Ginger,Whole Year,Andhra Pradesh,2369.0,21883,Low
Gram,Rabi,Andhra Pradesh,564754.0,519918,Low
Groundnut,Kharif,Andhra Pradesh,1056654.0,381759,Low
Groundnut,Rabi,Andhra Pradesh,250382.0,462862,Low
Horse-gram,Kharif,Andhra Pradesh,5878.0,2699,Low
Horse-gram,Rabi,Andhra Pradesh,24983.0,10520,Low
Jowar,Kharif,Andhra Pradesh,103263.0,153600,Low
Jowar,Rabi,Andhra Pradesh,173335.0,342633,Low
Linseed,Rabi,Andhra Pradesh,744.0,158,Low
Maize,Kharif,Andhra Pradesh,530919.0,1492303,Low
Maize,Rabi,Andhra Pradesh,332805.0,2163376,Low
Mesta,Kharif,Andhra Pradesh,25760.0,199619,Low
Moong(Green Gram),Kharif,Andhra Pradesh,152088.0,82507,Low
Moong(Green Gram),Rabi,Andhra Pradesh,131376.0,79912,Low
Niger seed,Kharif,Andhra Pradesh,6880.0,2558,Low
Onion,Kharif,Andhra Pradesh,39613.0,554878,Low
Onion,Rabi,Andhra Pradesh,17378.0,444871,Low
Other  Rabi pulses,Rabi,Andhra Pradesh,5856.0,4569,Low
Potato,Whole Year,Andhra Pradesh,6057.0,60802,Low
Ragi,Kharif,Andhra Pradesh,37057.0,31267,Low
Ragi,Rabi,Andhra Pradesh,5379.0,9505,Low
Rapeseed &Mustard,Rabi,Andhra Pradesh,6617.0,16183,Low
Rice,Rabi,Andhra Pradesh,1221899.0,4328458,Low
Safflower,Rabi,Andhra Pradesh,10080.0,7508,Low
Sesamum,Kharif,Andhra Pradesh,33178.0,7939,Low
Sesamum,Rabi,Andhra Pradesh,39315.0,12144,Low
Small millets,Kharif,Andhra Pradesh,27150.0,17001,Low
Small millets,Rabi,Andhra Pradesh,1841.0,1519,Low
Soyabean,Kharif,Andhra Pradesh,130488.0,210812,Low
Sugarcane,Whole Year,Andhra Pradesh,204038.0,16688857,Low
Sunflower,Whole Year,Andhra Pradesh,157535.0,123565,Low
Sweet potato,Whole Year,Andhra Pradesh,980.0,12599,Low
Tapioca,Whole Year,Andhra Pradesh,12793.0,127953,Low
Tobacco,Whole Year,Andhra Pradesh,213472.0,766816,Low
Urad,Kharif,Andhra Pradesh,62571.0,40360,Low
Urad,Rabi,Andhra Pradesh,477139.0,327400,Low
Wheat,Rabi,Andhra Pradesh,8255.0,10914,Low
Arecanut,Whole Year,Karnataka,216168.0,1750573,Mid
Arhar/Tur,Kharif,Karnataka,767419.0,351611,Mid
Bajra,Kharif,Karnataka,281701.0,256072,Mid
Bajra,Rabi,Karnataka,1350.0,1225,Mid
Bajra,Summer,Karnataka,3193.0,3328,Mid
Banana,Whole Year,Karnataka,69256.0,1730522,Mid
Black pepper,Whole Year,Karnataka,21701.0,6148,Mid
Cardamom,Whole Year,Karnataka,19363.0,1583,Mid
Cashewnut,Whole Year,Karnataka,63165.0,50584,Mid
Castor seed,Kharif,Karnataka,16282.0,13651,Mid
Coriander,Whole Year,Karnataka,3042.0,1236,Mid
Cotton(lint),Kharif,Karnataka,498264.0,1151643,Mid
Cotton(lint),Rabi,Karnataka,71476.0,50923,Mid
Cowpea(Lobia),Kharif,Karnataka,68089.0,35959,Mid
Cowpea(Lobia),Rabi,Karnataka,20294.0,7158,Mid
Dry chillies,Kharif,Karnataka,88218.0,71254,Mid
Dry chillies,Rabi,Karnataka,6537.0,15414,Mid
Dry chillies,Summer,Karnataka,5662.0,19828,Mid
Garlic,Whole Year,Karnataka,5100.0,6365,Mid
Ginger,Whole Year,Karnataka,29388.0,93513,Mid
Gram,Rabi,Karnataka,802666.0,358478,Mid
Groundnut,Kharif,Karnataka,509848.0,295650,Mid
Groundnut,Rabi,Karnataka,167796.0,141687,Mid
Horse-gram,Kharif,Karnataka,65620.0,35860,Mid
Horse-gram,Rabi,Karnataka,113665.0,57234,Mid
Jowar,Kharif,Karnataka,188170.0,277346,Mid
Jowar,Rabi,Karnataka,934836.0,714847,Mid
Jowar,Summer,Karnataka,10517.0,19242,Mid
Linseed,Rabi,Karnataka,8522.0,2085,Mid
Maize,Kharif,Karnataka,1206528.0,3433881,Mid
Maize,Rabi,Karnataka,111362.0,347253,Mid
Maize,Summer,Karnataka,31494.0,106783,Mid
Mesta,Whole Year,Karnataka,825.0,1028,Mid
Moong(Green Gram),Kharif,Karnataka,283536.0,72069,Mid
Moong(Green Gram),Rabi,Karnataka,8723.0,2915,Mid
Niger seed,Kharif,Karnataka,18547.0,5042,Mid
Onion,Kharif,Karnataka,136540.0,674001,Mid
Onion,Rabi,Karnataka,13695.0,108989,Mid
Onion,Summer,Karnataka,3572.0,21998,Mid
Other  Rabi pulses,Rabi,Karnataka,9968.0,8479,Mid
Peas & beans (Pulses),Kharif,Karnataka,3589.0,31982,Mid
Peas & beans (Pulses),Rabi,Karnataka,1321.0,9710,Mid
Peas & beans (Pulses),Summer,Karnataka,1345.0,12183,Mid
Potato,Kharif,Karnataka,30868.0,255098,Mid
Potato,Rabi,Karnataka,6763.0,82152,Mid
Potato,Summer,Karnataka,737.0,10633,Mid
Ragi,Kharif,Karnataka,638473.0,1086824,Mid
Ragi,Rabi,Karnataka,33850.0,50937,Mid
Ragi,Summer,Karnataka,7608.0,14649,Mid
Rapeseed &Mustard,Rabi,Karnataka,4209.0,1204,Mid
Rice,Kharif,Karnataka,1117720.0,3218289,Mid
Rice,Rabi,Karnataka,43192.0,94196,Mid
Rice,Summer,Karnataka,255223.0,869134,Mid
Safflower,Rabi,Karnataka,55288.0,34047,Mid
Sannhamp,Whole Year,Karnataka,42.0,10,Mid
Sesamum,Kharif,Karnataka,60680.0,30545,Mid
Small millets,Kharif,Karnataka,23174.0,12622,Mid
Soyabean,Kharif,Karnataka,190973.0,192764,Mid
Sugarcane,Whole Year,Karnataka,431405.0,39470478,Mid
Sunflower,Kharif,Karnataka,190774.0,82494,Mid
Sunflower,Rabi,Karnataka,172011.0,65833,Mid
Sunflower,Summer,Karnataka,18482.0,18869,Mid
Sweet potato,Whole Year,Karnataka,1836.0,26754,Mid
Tapioca,Whole Year,Karnataka,860.0,9077,Mid
Tobacco,Whole Year,Karnataka,114558.0,104965,Mid
Turmeric,Whole Year,Karnataka,25525.0,128206,Mid
Urad,Kharif,Karnataka,84014.0,30814,Mid
Urad,Rabi,Karnataka,8260.0,4199,Mid
Wheat,Rabi,Karnataka,225472.0,200932,Mid
Arecanut,Whole Year,Kerala,104548.36,121623,High
Banana,Whole Year,Kerala,59069.4,514054,High
Black pepper,Whole Year,Kerala,85335.38,37501,High
Cardamom,Whole Year,Kerala,8510.0,723,High
Cashewnut,Whole Year,Kerala,54052.21,36743,High
Ginger,Whole Year,Kerala,6907.59,37125,High
Potato,Whole Year,Kerala,386.0,4827,High
Rice,Autumn,Kerala,68134.83,171662,High
Rice,Summer,Kerala,47290.01,149217,High
Rice,Winter,Kerala,92734.9,248114,High
Sesamum,Kharif,Kerala,196.56,76,High
Sugarcane,Whole Year,Kerala,2604.41,263034,High
Tapioca,Whole Year,Kerala,74497.84,2547399,High
Tobacco,Whole Year,Kerala,43.0,69,High
Turmeric,Whole Year,Kerala,2970.45,7946,High
Arecanut,Whole Year,Meghalaya,15448.0,21751,High
Arhar/Tur,Kharif,Meghalaya,788.0,921,High
Banana,Kharif,Meghalaya,6919.0,82125,High
Black pepper,Whole Year,Meghalaya,911.0,493,High
Cashewnut,Whole Year,Meghalaya,8697.0,15720,High
Castor seed,Kharif,Meghalaya,30.0,16,High
Cotton(lint),Kharif,Meghalaya,6871.0,6389,High
Dry chillies,Whole Year,Meghalaya,1893.0,1474,High
Ginger,Kharif,Meghalaya,9461.0,58132,High
Gram,Rabi,Meghalaya,561.0,352,High
Jute,Kharif,Meghalaya,3889.0,34563,High
Linseed,Rabi,Meghalaya,85.0,41,High
Maize,Kharif,Meghalaya,17303.0,26939,High
Masoor,Rabi,Meghalaya,356.0,296,High
Mesta,Kharif,Meghalaya,4125.0,18433,High
Other  Rabi pulses,Rabi,Meghalaya,890.0,642,High
Peas & beans (Pulses),Rabi,Meghalaya,1053.0,1488,High
Potato,Whole Year,Meghalaya,17717.0,165670,High
Rapeseed &Mustard,Rabi,Meghalaya,7193.0,4902,High
Rice,Autumn,Meghalaya,32605.0,43401,High
Rice,Rabi,Meghalaya,12836.0,54206,High
Rice,Winter,Meghalaya,63434.0,125124,High
Sesamum,Kharif,Meghalaya,1592.0,867,High
Small millets,Rabi,Meghalaya,2290.0,1755,High
Soyabean,Kharif,Meghalaya,1098.0,1231,High
Sugarcane,Whole Year,Meghalaya,74.0,199,High
