Crop,Season,State,Area,Production,Annual_Rainfall
Rice,Winter     ,Meghalaya,63889.0,162321,3844.4
Sesamum,Rabi       ,Meghalaya,2382.0,2222,3844.4
Small millets,Rabi       ,Meghalaya,2893.0,2723,3844.4
Soyabean,Kharif     ,Meghalaya,1873.0,3570,3844.4
Sugarcane,Whole Year ,Meghalaya,128.0,384,3844.4
Sweet potato,Kharif     ,Meghalaya,4734.0,15842,3844.4
Tapioca,Kharif     ,Meghalaya,5424.0,35658,3844.4
Tobacco,Rabi       ,Meghalaya,803.0,798,3844.4
Turmeric,Whole Year ,Meghalaya,2980.0,18614,3844.4
Wheat,Rabi       ,Meghalaya,464.0,898,3844.4
Arecanut,Whole Year ,Goa,1971.0,3704,4489.5
Banana,Whole Year ,Goa,2460.0,30898,4489.5
Black pepper,Whole Year ,Goa,843.0,315,4489.5
Cashewnut,Whole Year ,Goa,56476.0,28630,4489.5
Coconut ,Whole Year ,Goa,26542.0,167000000,4489.5
Groundnut,Kharif     ,Goa,2.0,5,4489.5
Groundnut,Rabi       ,Goa,168.0,426,4489.5
Other  Rabi pulses,Rabi       ,Goa,4397.0,3855,4489.5
Other Kharif pulses,Kharif     ,Goa,1.0,0,4489.5
Rice,Kharif     ,Goa,24411.0,60556,4489.5
Rice,Rabi       ,Goa,10287.0,29819,4489.5
Sugarcane,Whole Year ,Goa,811.0,53708,4489.5
Sweet potato,Whole Year ,Goa,66.0,164,4489.5
other oilseeds,Whole Year ,Goa,684.0,1865,4489.5
Arecanut,Whole Year ,Karnataka,500522.0,5409381,1422.3
Arhar/Tur,Kharif     ,Karnataka,1626389.0,1125991,1422.3
Bajra,Kharif     ,Karnataka,328048.0,355678,1422.3
Bajra,Summer     ,Karnataka,10904.0,11378,1422.3
Black pepper,Whole Year ,Karnataka,160774.0,63026,1422.3
Cardamom,Whole Year ,Karnataka,1939.0,301,1422.3
Cashewnut,Whole Year ,Karnataka,45546.0,64596,1422.3
Castor seed,Kharif     ,Karnataka,4144.0,3818,1422.3
Coconut ,Whole Year ,Karnataka,610324.0,5030774000,1422.3
Coriander,Whole Year ,Karnataka,608.0,300,1422.3
Cotton(lint),Kharif     ,Karnataka,803067.0,2319158,1422.3
Cotton(lint),Rabi       ,Karnataka,14393.0,10392,1422.3
Cowpea(Lobia),Kharif     ,Karnataka,30586.0,8678,1422.3
Cowpea(Lobia),Rabi       ,Karnataka,11051.0,5396,1422.3
Cowpea(Lobia),Summer     ,Karnataka,4103.0,983,1422.3
Dry chillies,Kharif     ,Karnataka,74078.0,129238,1422.3
Garlic,Whole Year ,Karnataka,1706.0,8741,1422.3
Ginger,Whole Year ,Karnataka,22388.0,234176,1422.3
Gram,Rabi       ,Karnataka,908637.0,674750,1422.3
Groundnut,Kharif     ,Karnataka,413854.0,369876,1422.3
Groundnut,Rabi       ,Karnataka,2809.0,6504,1422.3
Groundnut,Summer     ,Karnataka,113518.0,127045,1422.3
Horse-gram,Kharif     ,Karnataka,93699.0,71326,1422.3
Horse-gram,Rabi       ,Karnataka,76212.0,50531,1422.3
Jowar,Kharif     ,Karnataka,178585.0,235257,1422.3
Jowar,Rabi       ,Karnataka,730334.0,801928,1422.3
Jowar,Summer     ,Karnataka,5069.0,8457,1422.3
Linseed,Rabi       ,Karnataka,818.0,399,1422.3
Maize,Kharif     ,Karnataka,1355321.0,4228095,1422.3
Maize,Rabi       ,Karnataka,114070.0,394898,1422.3
Maize,Summer     ,Karnataka,31000.0,122718,1422.3
Mesta,Whole Year ,Karnataka,55.0,0,1422.3
Moong(Green Gram),Kharif     ,Karnataka,392336.0,138221,1422.3
Moong(Green Gram),Rabi       ,Karnataka,11109.0,2731,1422.3
Moong(Green Gram),Summer     ,Karnataka,310.0,51,1422.3
Niger seed,Kharif     ,Karnataka,999.0,245,1422.3
Onion,Kharif     ,Karnataka,155401.0,1255733,1422.3
Onion,Rabi       ,Karnataka,36940.0,515416,1422.3
Onion,Summer     ,Karnataka,10300.0,119070,1422.3
Other  Rabi pulses,Rabi       ,Karnataka,13219.0,12415,1422.3
Other Kharif pulses,Kharif     ,Karnataka,37740.0,30652,1422.3
Potato,Kharif     ,Karnataka,17797.0,124958,1422.3
Potato,Rabi       ,Karnataka,4477.0,69340,1422.3
Potato,Summer     ,Karnataka,458.0,7162,1422.3
Ragi,Kharif     ,Karnataka,625797.0,1092419,1422.3
Ragi,Rabi       ,Karnataka,41861.0,59315,1422.3
Ragi,Summer     ,Karnataka,6055.0,10797,1422.3
Rapeseed &Mustard,Kharif     ,Karnataka,230.0,54,1422.3
Rice,Kharif     ,Karnataka,964087.0,3088937,1422.3
Rice,Rabi       ,Karnataka,11266.0,31038,1422.3
Rice,Summer     ,Karnataka,272701.0,827998,1422.3
Safflower,Rabi       ,Karnataka,26593.0,24556,1422.3
Sannhamp,Whole Year ,Karnataka,2081.0,1238,1422.3
Sesamum,Kharif     ,Karnataka,30964.0,26306,1422.3
Small millets,Kharif     ,Karnataka,52381.0,38089,1422.3
Soyabean,Kharif     ,Karnataka,336850.0,378700,1422.3
Sugarcane,Whole Year ,Karnataka,428540.0,36034028,1422.3
Sunflower,Kharif     ,Karnataka,105942.0,80163,1422.3
Sunflower,Rabi       ,Karnataka,25163.0,18299,1422.3
Sunflower,Summer     ,Karnataka,4487.0,4869,1422.3
Sweet potato,Whole Year ,Karnataka,5105.0,98495,1422.3
Tapioca,Whole Year ,Karnataka,860.0,10921,1422.3
Tobacco,Whole Year ,Karnataka,95479.0,83000,1422.3
Turmeric,Whole Year ,Karnataka,20740.0,132668,1422.3
Urad,Kharif     ,Karnataka,68513.0,32210,1422.3
Urad,Rabi       ,Karnataka,2875.0,1341,1422.3
Urad,Summer     ,Karnataka,223.0,105,1422.3
Wheat,Rabi       ,Karnataka,158319.0,180114,1422.3
Arecanut,Whole Year ,Kerala,96921.0,92755,3119.2
Arhar/Tur,Whole Year ,Kerala,313.0,522,3119.2
Banana,Whole Year ,Kerala,60678.0,548425,3119.2
Black pepper,Whole Year ,Kerala,83765.0,34545,3119.2
Cardamom,Whole Year ,Kerala,39697.0,10076,3119.2
Cashewnut,Whole Year ,Kerala,39898.0,19444,3119.2
Coconut ,Whole Year ,Kerala,760776.0,4814000000,3119.2
Cotton(lint),Whole Year ,Kerala,54.0,82,3119.2
Garlic,Whole Year ,Kerala,191.0,990,3119.2
Ginger,Whole Year ,Kerala,2819.0,11917,3119.2
Gram,Whole Year ,Kerala,600.0,454,3119.2
Groundnut,Whole Year ,Kerala,117.0,147,3119.2
Jowar,Whole Year ,Kerala,285.0,235,3119.2
Maize,Whole Year ,Kerala,113.0,140,3119.2
Other  Rabi pulses,Rabi       ,Kerala,1256.0,1131,3119.2
Other Kharif pulses,Kharif     ,Kerala,91.0,76,3119.2
Potato,Whole Year ,Kerala,490.0,6569,3119.2
Ragi,Whole Year ,Kerala,213.0,261,3119.2
Rice,Autumn     ,Kerala,55895.0,145076,3119.2
Rice,Summer     ,Kerala,61006.0,212586,3119.2
Rice,Winter     ,Kerala,81279.0,247879,3119.2
Sesamum,Whole Year ,Kerala,207.94,129,3119.2
Small millets,Kharif     ,Kerala,30.0,22,3119.2
Small millets,Rabi       ,Kerala,27.0,21,3119.2
Sugarcane,Whole Year ,Kerala,950.04,120835,3119.2
Sunflower,Whole Year ,Kerala,1.0,1,3119.2
Sweet potato,Whole Year ,Kerala,194.0,2782,3119.2
Tapioca,Whole Year ,Kerala,62070.0,2592633,3119.2
Tobacco,Whole Year ,Kerala,8.0,14,3119.2
Turmeric,Whole Year ,Kerala,2277.0,6653,3119.2
Wheat,Whole Year ,Kerala,1.0,2,3119.2
Arecanut,Whole Year ,Tamil Nadu,6843.0,13543,910.1
Arhar/Tur,Kharif     ,Tamil Nadu,38920.0,49905,910.1
Arhar/Tur,Rabi       ,Tamil Nadu,2894.0,3331,910.1
Bajra,Kharif     ,Tamil Nadu,50298.0,140059,910.1
Bajra,Rabi       ,Tamil Nadu,17194.0,45024,910.1
Banana,Whole Year ,Tamil Nadu,92440.0,3987895,910.1
Black pepper,Whole Year ,Tamil Nadu,6080.0,1306,910.1
Cardamom,Whole Year ,Tamil Nadu,3831.0,348,910.1
Cashewnut,Whole Year ,Tamil Nadu,83977.0,25687,910.1
Castor seed,Kharif     ,Tamil Nadu,5259.0,1646,910.1
Coconut ,Whole Year ,Tamil Nadu,438935.0,4946800000,910.1
Coriander,Whole Year ,Tamil Nadu,7397.0,3675,910.1
Cotton(lint),Kharif     ,Tamil Nadu,96681.0,235305,910.1
Cotton(lint),Rabi       ,Tamil Nadu,72817.0,182776,910.1
Cowpea(Lobia),Kharif     ,Tamil Nadu,47877.0,37536,910.1
Cowpea(Lobia),Rabi       ,Tamil Nadu,17959.0,12609,910.1
Dry chillies,Whole Year ,Tamil Nadu,47991.0,29618,910.1
Garlic,Whole Year ,Tamil Nadu,1433.0,8519,910.1
Ginger,Whole Year ,Tamil Nadu,193.0,3038,910.1
Gram,Rabi       ,Tamil Nadu,5552.0,5138,910.1
Groundnut,Kharif     ,Tamil Nadu,209159.0,518418,910.1
Groundnut,Rabi       ,Tamil Nadu,137484.0,514485,910.1
Horse-gram,Kharif     ,Tamil Nadu,2439.0,1697,910.1
Horse-gram,Rabi       ,Tamil Nadu,76619.0,59679,910.1
Jowar,Kharif     ,Tamil Nadu,231845.0,276627,910.1
Jowar,Rabi       ,Tamil Nadu,218155.0,243194,910.1
Maize,Kharif     ,Tamil Nadu,168587.0,1506526,910.1
Maize,Rabi       ,Tamil Nadu,164978.0,1108221,910.1
Moong(Green Gram),Kharif     ,Tamil Nadu,22747.0,13049,910.1
Moong(Green Gram),Rabi       ,Tamil Nadu,149191.0,63365,910.1
Onion,Kharif     ,Tamil Nadu,11137.0,101952,910.1
Onion,Rabi       ,Tamil Nadu,22663.0,159883,910.1
Other  Rabi pulses,Rabi       ,Tamil Nadu,21610.0,14045,910.1
Other Cereals,Kharif     ,Tamil Nadu,2172.0,3175,910.1
Other Cereals,Rabi       ,Tamil Nadu,5392.0,7193,910.1
Other Kharif pulses,Kharif     ,Tamil Nadu,32430.0,27665,910.1
Potato,Kharif     ,Tamil Nadu,2900.0,60513,910.1
Potato,Rabi       ,Tamil Nadu,1113.0,24207,910.1
Ragi,Kharif     ,Tamil Nadu,63650.0,190535,910.1
Ragi,Rabi       ,Tamil Nadu,20895.0,83939,910.1
Rapeseed &Mustard,Rabi       ,Tamil Nadu,137.0,33,910.1
Rice,Autumn     ,Tamil Nadu,206535.0,847692,910.1
Rice,Summer     ,Tamil Nadu,339990.0,1463054,910.1
Rice,Winter     ,Tamil Nadu,1360882.0,4954415,910.1
Sesamum,Kharif     ,Tamil Nadu,12123.0,6706,910.1
Sesamum,Rabi       ,Tamil Nadu,40895.0,29775,910.1
Small millets,Kharif     ,Tamil Nadu,17928.0,26280,910.1
Sugarcane,Whole Year ,Tamil Nadu,131207.0,14119210,910.1
Sunflower,Kharif     ,Tamil Nadu,168.0,168,910.1
Sunflower,Rabi       ,Tamil Nadu,4075.0,3663,910.1
Sweet potato,Whole Year ,Tamil Nadu,585.0,14383,910.1
Tapioca,Whole Year ,Tamil Nadu,81143.0,3065106,910.1
Tobacco,Whole Year ,Tamil Nadu,1658.0,2426,910.1
Turmeric,Whole Year ,Tamil Nadu,18432.0,96253,910.1
Urad,Kharif     ,Tamil Nadu,42597.0,35846,910.1
Urad,Rabi       ,Tamil Nadu,362726.0,281577,910.1
Arhar/Tur,Autumn     ,Odisha,25621.0,6487,1496.6
Arhar/Tur,Summer     ,Odisha,86559.0,16414,1496.6
Arhar/Tur,Winter     ,Odisha,116553.0,23305,1496.6
Groundnut,Autumn     ,Odisha,37462.0,34433,1496.6
Groundnut,Summer     ,Odisha,39729.0,48815,1496.6
Groundnut,Winter     ,Odisha,8157.0,8905,1496.6
Horse-gram,Summer     ,Odisha,952.0,253,1496.6
Horse-gram,Winter     ,Odisha,114779.0,32809,1496.6
Jute,Autumn     ,Odisha,92010.0,123210,1496.6
Maize,Autumn     ,Odisha,51349.0,63331,1496.6
Maize,Summer     ,Odisha,1164.0,978,1496.6
Maize,Winter     ,Odisha,144.0,136,1496.6
Potato,Whole Year ,Odisha,8887.0,87413,1496.6
Ragi,Autumn     ,Odisha,41987.0,26885,1496.6
Ragi,Summer     ,Odisha,603.0,429,1496.6
Ragi,Winter     ,Odisha,37191.0,19693,1496.6
Sesamum,Autumn     ,Odisha,7286.0,1626,1496.6
Sesamum,Summer     ,Odisha,16106.0,4065,1496.6
Sesamum,Winter     ,Odisha,48551.0,8316,1496.6
Sugarcane,Winter     ,Odisha,18682.0,1144012,1496.6
Urad,Autumn     ,Odisha,32111.0,8536,1496.6
Urad,Summer     ,Odisha,2077.0,480,1496.6
Urad,Winter     ,Odisha,118618.0,38610,1496.6
Wheat,Rabi       ,Odisha,5162.0,6360,1496.6
Arhar/Tur,Kharif     ,Andhra Pradesh,313900.0,55600,927.5
Arhar/Tur,Rabi       ,Andhra Pradesh,3500.0,1400,927.5
Bajra,Kharif     ,Andhra Pradesh,89400.0,63600,927.5
Castor seed,Kharif     ,Andhra Pradesh,169600.0,42100,927.5
Cotton(lint),Kharif     ,Andhra Pradesh,906300.0,1320400,927.5
Dry chillies,Kharif     ,Andhra Pradesh,118100.0,236200,927.5
Dry chillies,Rabi       ,Andhra Pradesh,54600.0,101900,927.5
Gram,Rabi       ,Andhra Pradesh,146600.0,58400,927.5
Groundnut,Kharif     ,Andhra Pradesh,1514000.0,734800,927.5
Groundnut,Rabi       ,Andhra Pradesh,319900.0,421100,927.5
Horse-gram,Kharif     ,Andhra Pradesh,19600.0,6900,927.5
Horse-gram,Rabi       ,Andhra Pradesh,90500.0,37200,927.5
Jowar,Kharif     ,Andhra Pradesh,309300.0,227700,927.5
Jowar,Rabi       ,Andhra Pradesh,479500.0,287200,927.5
Maize,Kharif     ,Andhra Pradesh,305100.0,791500,927.5
Maize,Rabi       ,Andhra Pradesh,90800.0,291800,927.5
Mesta,Kharif     ,Andhra Pradesh,85800.0,561600,927.5
Moong(Green Gram),Kharif     ,Andhra Pradesh,316800.0,80900,927.5
Moong(Green Gram),Rabi       ,Andhra Pradesh,137000.0,53200,927.5
Other  Rabi pulses,Rabi       ,Andhra Pradesh,3400.0,500,927.5
Other Kharif pulses,Kharif     ,Andhra Pradesh,7300.0,1400,927.5
Ragi,Kharif     ,Andhra Pradesh,83200.0,67600,927.5
Ragi,Rabi       ,Andhra Pradesh,14600.0,21900,927.5
Rice,Kharif     ,Andhra Pradesh,2382500.0,5218300,927.5
Rice,Rabi       ,Andhra Pradesh,1117700.0,3291700,927.5
Sesamum,Kharif     ,Andhra Pradesh,55100.0,6900,927.5
Sesamum,Rabi       ,Andhra Pradesh,83200.0,8800,927.5
Small millets,Kharif     ,Andhra Pradesh,11500.0,2000,927.5
Small millets,Rabi       ,Andhra Pradesh,3000.0,200,927.5
Sugarcane,Kharif     ,Andhra Pradesh,192500.0,13953300,927.5
Sunflower,Kharif     ,Andhra Pradesh,268400.0,129700,927.5
Sunflower,Rabi       ,Andhra Pradesh,115600.0,53800,927.5
Tobacco,Kharif     ,Andhra Pradesh,201900.0,201600,927.5
Urad,Kharif     ,Andhra Pradesh,88400.0,24700,927.5
Urad,Rabi       ,Andhra Pradesh,413000.0,190700,927.5
Wheat,Rabi       ,Andhra Pradesh,11000.0,6000,927.5
Arhar/Tur,Kharif     ,Bihar,64898.0,83722,1303.7
Bajra,Kharif     ,Bihar,5894.0,3594,1303.7
Banana,Whole Year ,Bihar,18197.0,440763,1303.7
Barley,Rabi       ,Bihar,42838.0,44140,1303.7
Castor seed,Kharif     ,Bihar,967.0,761,1303.7
Coriander,Whole Year ,Bihar,3097.0,1509,1303.7
Cotton(lint),Kharif     ,Bihar,200.0,400,1303.7
Dry chillies,Whole Year ,Bihar,5231.0,4450,1303.7
Garlic,Whole Year ,Bihar,3068.0,4095,1303.7
Ginger,Kharif     ,Bihar,629.0,887,1303.7
Gram,Rabi       ,Bihar,121670.0,91316,1303.7
Groundnut,Kharif     ,Bihar,5245.0,6294,1303.7
Jowar,Kharif     ,Bihar,3129.0,2690,1303.7
Jute,Kharif     ,Bihar,147527.0,1327863,1303.7
Linseed,Rabi       ,Bihar,60265.0,33814,1303.7
Maize,Kharif     ,Bihar,375000.0,456375,1303.7
Maize,Rabi       ,Bihar,181914.0,546011,1303.7
Maize,Summer     ,Bihar,143522.0,307134,1303.7
Mesta,Kharif     ,Bihar,19855.0,135202,1303.7
Niger seed,Kharif     ,Bihar,24751.0,15643,1303.7
Onion,Whole Year ,Bihar,18061.0,137869,1303.7
Other  Rabi pulses,Rabi       ,Bihar,5641.0,3950,1303.7
Other Kharif pulses,Kharif     ,Bihar,15730.0,9337,1303.7
Potato,Whole Year ,Bihar,168074.0,1465659,1303.7
Ragi,Whole Year ,Bihar,74292.0,64976,1303.7
Rapeseed &Mustard,Rabi       ,Bihar,101428.0,82367,1303.7
Rice,Autumn     ,Bihar,749671.0,892725,1303.7
Rice,Summer     ,Bihar,124429.0,236446,1303.7
Rice,Winter     ,Bihar,4238204.0,6004120,1303.7
Safflower,Rabi       ,Bihar,480.0,302,1303.7
Sannhamp,Whole Year ,Bihar,3844.0,2282,1303.7
Sesamum,Kharif     ,Bihar,17628.0,10580,1303.7
Small millets,Kharif     ,Bihar,38633.0,20296,1303.7
Sugarcane,Whole Year ,Bihar,107424.0,4939899,1303.7
Sunflower,Rabi       ,Bihar,15122.0,11389,1303.7
Sweet potato,Whole Year ,Bihar,14114.0,186123,1303.7
Tobacco,Rabi       ,Bihar,20561.0,14763,1303.7
Turmeric,Whole Year ,Bihar,2904.0,3216,1303.7
Wheat,Rabi       ,Bihar,2067610.0,4048699,1303.7
Arhar/Tur,Kharif     ,Gujarat,395600.0,296200,798.9
Bajra,Kharif     ,Gujarat,915800.0,1114500,798.9
Bajra,Summer     ,Gujarat,179800.0,380400,798.9
Banana,Whole Year ,Gujarat,19300.0,1108400,798.9
Castor seed,Kharif     ,Gujarat,11200.0,26000,798.9
Castor seed,Whole Year ,Gujarat,337000.0,660500,798.9
Cotton(lint),Whole Year ,Gujarat,1518900.0,3180200,798.9
Dry chillies,Kharif     ,Gujarat,18400.0,21300,798.9
Garlic,Whole Year ,Gujarat,20200.0,133900,798.9
Gram,Rabi       ,Gujarat,123300.0,98700,798.9
Groundnut,Kharif     ,Gujarat,1826300.0,2453600,798.9
Groundnut,Summer     ,Gujarat,99900.0,162200,798.9
Jowar,Kharif     ,Gujarat,207800.0,163800,798.9
Jowar,Rabi       ,Gujarat,75800.0,64800,798.9
Maize,Whole Year ,Gujarat,399800.0,659000,798.9
Moong(Green Gram),Kharif     ,Gujarat,178800.0,101300,798.9
Moth,Kharif     ,Gujarat,48500.0,24100,798.9
Onion,Whole Year ,Gujarat,20900.0,615900,798.9
Other  Rabi pulses,Rabi       ,Gujarat,2900.0,1800,798.9
Other Kharif pulses,Kharif     ,Gujarat,14500.0,7400,798.9
Potato,Whole Year ,Gujarat,28500.0,623900,798.9
Ragi,Whole Year ,Gujarat,18900.0,17900,798.9
Rapeseed &Mustard,Rabi       ,Gujarat,345600.0,350000,798.9
Rice,Whole Year ,Gujarat,672600.0,1042300,798.9
Sesamum,Whole Year ,Gujarat,295600.0,177000,798.9
Small millets,Kharif     ,Gujarat,14900.0,6300,798.9
Sugarcane,Whole Year ,Gujarat,165000.0,11832000,798.9
Tobacco,Whole Year ,Gujarat,111000.0,183900,798.9
Urad,Kharif     ,Gujarat,131400.0,83700,798.9
Wheat,Rabi       ,Gujarat,694000.0,1647100,798.9
Arhar/Tur,Kharif     ,Madhya Pradesh,346900.0,251800,1189.1
Bajra,Kharif     ,Madhya Pradesh,141400.0,154100,1189.1
Barley,Rabi       ,Madhya Pradesh,91200.0,110500,1189.1
Cotton(lint),Kharif     ,Madhya Pradesh,511500.0,862000,1189.1
Groundnut,Kharif     ,Madhya Pradesh,252400.0,252100,1189.1
Jowar,Kharif     ,Madhya Pradesh,762100.0,658300,1189.1
Jowar,Rabi       ,Madhya Pradesh,8300.0,7200,1189.1
Linseed,Rabi       ,Madhya Pradesh,386900.0,97100,1189.1
Maize,Kharif     ,Madhya Pradesh,808300.0,1085400,1189.1
Rapeseed &Mustard,Rabi       ,Madhya Pradesh,700700.0,416300,1189.1
Sesamum,Kharif     ,Madhya Pradesh,167700.0,44800,1189.1
Small millets,Kharif     ,Madhya Pradesh,722500.0,163300,1189.1
Soyabean,Kharif     ,Madhya Pradesh,4469600.0,4845100,1189.1
Sunflower,Kharif     ,Madhya Pradesh,9000.0,3000,1189.1
Wheat,Rabi       ,Madhya Pradesh,4507600.0,7088900,1189.1
Arhar/Tur,Kharif     ,Maharashtra,1005600.0,348000,1156.1
Bajra,Kharif     ,Maharashtra,1671200.0,1119000,1156.1
Cotton(lint),Whole Year ,Maharashtra,31292.0,1753100,1156.1
Gram,Kharif     ,Maharashtra,717100.0,295900,1156.1
Jowar,Kharif     ,Maharashtra,2013200.0,2632300,1156.1
Jowar,Rabi       ,Maharashtra,3487000.0,1357500,1156.1
Maize,Autumn     ,Maharashtra,21.0,19695,1156.1
Maize,Kharif     ,Maharashtra,187600.0,219700,1156.1
Maize,Rabi       ,Maharashtra,45800.0,65400,1156.1
Maize,Summer     ,Maharashtra,7500.0,12500,1156.1
Moong(Green Gram),Kharif     ,Maharashtra,612100.0,221000,1156.1
Other  Rabi pulses,Rabi       ,Maharashtra,12830.0,492,1156.1
Ragi,Kharif     ,Maharashtra,156600.0,146800,1156.1
Rice,Kharif     ,Maharashtra,1339000.0,2330000,1156.1
Rice,Summer     ,Maharashtra,329.0,646,1156.1
Sugarcane,Kharif     ,Maharashtra,183300.0,158866,1156.1
Urad,Kharif     ,Maharashtra,525400.0,210300,1156.1
Wheat,Rabi       ,Maharashtra,747300.0,670600,1156.1
Arhar/Tur,Kharif     ,Mizoram,83.0,143,2644.2
Coconut ,Kharif     ,Mizoram,15.0,40,2644.2
Groundnut,Kharif     ,Mizoram,119.0,178,2644.2
Maize,Kharif     ,Mizoram,8140.0,16256,2644.2
Maize,Rabi       ,Mizoram,120.0,243,2644.2
Peas & beans (Pulses),Kharif     ,Mizoram,231.0,271,2644.2
Rapeseed &Mustard,Kharif     ,Mizoram,374.0,440,2644.2
Rapeseed &Mustard,Rabi       ,Mizoram,2095.0,1340,2644.2
Rice,Whole Year ,Mizoram,68114.0,110573,2644.2
Sesamum,Kharif     ,Mizoram,4592.0,4443,2644.2
Soyabean,Kharif     ,Mizoram,1039.0,1614,2644.2
Sugarcane,Whole Year ,Mizoram,1252.0,7488,2644.2
Sunflower,Kharif     ,Mizoram,6.0,7,2644.2
Tapioca,Whole Year ,Mizoram,478.0,6956,2644.2
Tobacco,Rabi       ,Mizoram,377.0,415,2644.2
Wheat,Rabi       ,Mizoram,22.0,11,2644.2
Arhar/Tur,Kharif     ,Punjab,11000.0,8200,690.1
Bajra,Kharif     ,Punjab,8000.0,8000,690.1
Barley,Rabi       ,Punjab,37000.0,111000,690.1
Cotton(lint),Whole Year ,Punjab,724000.0,937000,690.1
Gram,Rabi       ,Punjab,13300.0,11000,690.1
Groundnut,Kharif     ,Punjab,8000.0,8000,690.1
Maize,Kharif     ,Punjab,165000.0,345000,690.1
Masoor,Rabi       ,Punjab,5200.0,3400,690.1
Moong(Green Gram),Whole Year ,Punjab,49300.0,31700,690.1
Rapeseed &Mustard,Rabi       ,Punjab,72000.0,63000,690.1
Rice,Kharif     ,Punjab,2281000.0,7904000,690.1
Sesamum,Kharif     ,Punjab,14300.0,4500,690.1
Sugarcane,Whole Year ,Punjab,126000.0,7150000,690.1
Urad,Kharif     ,Punjab,4700.0,1900,690.1
Wheat,Rabi       ,Punjab,3300000.0,12715000,690.1
Arhar/Tur,Kharif     ,Uttar Pradesh,465581.0,480673,473.9
Bajra,Kharif     ,Uttar Pradesh,864228.0,1252811,473.9
Barley,Rabi       ,Uttar Pradesh,337037.0,747044,473.9
Castor seed,Kharif     ,Uttar Pradesh,23.0,15,473.9
Gram,Rabi       ,Uttar Pradesh,881819.0,746516,473.9
Groundnut,Kharif     ,Uttar Pradesh,138588.0,124084,473.9
Jowar,Kharif     ,Uttar Pradesh,397761.0,353464,473.9
Linseed,Rabi       ,Uttar Pradesh,81733.0,34838,473.9
Maize,Kharif     ,Uttar Pradesh,1017592.0,1598438,473.9
Maize,Summer     ,Uttar Pradesh,10385.0,16398,473.9
Masoor,Rabi       ,Uttar Pradesh,505695.0,365390,473.9
Moong(Green Gram),Kharif     ,Uttar Pradesh,29316.0,8446,473.9
Moong(Green Gram),Summer     ,Uttar Pradesh,86459.0,36738,473.9
Moth,Kharif     ,Uttar Pradesh,933194.0,571557,473.9
Onion,Kharif     ,Uttar Pradesh,20151.0,209189,473.9
Peas & beans (Pulses),Rabi       ,Uttar Pradesh,427413.0,497369,473.9
Potato,Whole Year ,Uttar Pradesh,400234.0,5869975,473.9
Rapeseed &Mustard,Rabi       ,Uttar Pradesh,759048.0,445133,473.9
Rice,Kharif     ,Uttar Pradesh,5726527.0,12262794,473.9
Rice,Summer     ,Uttar Pradesh,6607.0,18281,473.9
Sesamum,Kharif     ,Uttar Pradesh,105997.0,15976,473.9
Small millets,Kharif     ,Uttar Pradesh,244340.0,285040,473.9
Soyabean,Kharif     ,Uttar Pradesh,52761.0,51936,473.9
Sugarcane,Kharif     ,Uttar Pradesh,6719.0,379133,473.9
Sugarcane,Whole Year ,Uttar Pradesh,1985223.0,121066703,473.9
Sunflower,Rabi       ,Uttar Pradesh,26405.0,35701,473.9
Urad,Kharif     ,Uttar Pradesh,324558.0,134619,473.9
Urad,Summer     ,Uttar Pradesh,72023.0,33793,473.9
Wheat,Rabi       ,Uttar Pradesh,9152928.0,22830886,473.9
Arhar/Tur,Kharif     ,Andhra Pradesh,390800.0,169100,1048.3
Arhar/Tur,Rabi       ,Andhra Pradesh,3100.0,1600,1048.3
Bajra,Kharif     ,Andhra Pradesh,120000.0,114500,1048.3
Bajra,Rabi       ,Andhra Pradesh,7300.0,4600,1048.3
Castor seed,Kharif     ,Andhra Pradesh,203700.0,45500,1048.3
Cotton(lint),Kharif     ,Andhra Pradesh,1280900.0,1522100,1048.3
Dry chillies,Kharif     ,Andhra Pradesh,161400.0,395000,1048.3
Dry chillies,Rabi       ,Andhra Pradesh,61200.0,130400,1048.3
Gram,Kharif     ,Andhra Pradesh,100.0,100,1048.3
Gram,Rabi       ,Andhra Pradesh,145800.0,129900,1048.3
Groundnut,Kharif     ,Andhra Pradesh,1634600.0,1570600,1048.3
Groundnut,Rabi       ,Andhra Pradesh,357300.0,584500,1048.3
Horse-gram,Kharif     ,Andhra Pradesh,19100.0,7900,1048.3
Horse-gram,Rabi       ,Andhra Pradesh,92000.0,27800,1048.3
Jowar,Kharif     ,Andhra Pradesh,357200.0,246300,1048.3
Jowar,Rabi       ,Andhra Pradesh,395200.0,276600,1048.3
Maize,Kharif     ,Andhra Pradesh,314900.0,1019800,1048.3
Maize,Rabi       ,Andhra Pradesh,83700.0,363700,1048.3
Mesta,Kharif     ,Andhra Pradesh,69600.0,541300,1048.3
Moong(Green Gram),Kharif     ,Andhra Pradesh,333300.0,163500,1048.3
Moong(Green Gram),Rabi       ,Andhra Pradesh,136800.0,53900,1048.3
Other  Rabi pulses,Rabi       ,Andhra Pradesh,3500.0,600,1048.3
Other Kharif pulses,Kharif     ,Andhra Pradesh,9700.0,2100,1048.3
Ragi,Kharif     ,Andhra Pradesh,87600.0,90800,1048.3
Ragi,Rabi       ,Andhra Pradesh,15400.0,31200,1048.3
Rice,Kharif     ,Andhra Pradesh,2812400.0,7005800,1048.3
Rice,Rabi       ,Andhra Pradesh,1504200.0,4872200,1048.3
